model,dataset,T,seed,depth,ann_accuracy,snn_accuracy,accuracy_drop,total_spikes,avg_spikes_per_sample,total_neurons,spike_density,snn_latency_ms_per_sample,ann_latency_ms_per_sample,E_SNN_pJ,E_ANN_pJ,energy_ratio,synops,mac_count,memory_mb,gpu_memory_mb,complexity_rank,snn_accuracy_pct,ann_accuracy_pct,SCI
vgg9,cifar100,128,7,9,0.641,0.588590100647237,0.0524098993527629,3061519806,306151.98063276906,98304,3.114338995694672,30.116585538590684,0.11875,275536.7825694922,552000000.0,0.0004991608379882,306151,120000000,132.23486097333057,0.0,4,58.859010064723705,64.1,1.2144969241174329e-05
resnet18,cifar100,4,123,18,0.731,0.2333148316157711,0.4976851683842289,150072102,15007.210284735664,262144,0.0572479640378405,2.0366803894723615,0.2625,13506.489256262095,2576000000.0,5.243202351033423e-06,15007,560000000,59.36998516000598,0.0,4,23.33148316157711,73.1,7.504066490877056e-08
vgg16,fashion_mnist,16,42,16,0.939,0.6041088874816607,0.3348911125183392,264063880,26406.388091176897,196608,0.1343098352619267,7.234405791425544,0.23125,23765.749282059205,1426000000.0,1.6666023339452457e-05,26406,310000000,96.35177008493672,0.0,2,60.41088874816607,93.89999999999999,1.3990067807458043e-07
vgg16,cifar100,16,123,16,0.721,0.4495235424261893,0.2714764575738106,654996578,65499.6578802301,196608,0.333148487753449,7.421128975818058,0.23125,58949.69209220709,1426000000.0,4.1339195015573e-05,65499,310000000,112.51437530537942,0.0,4,44.95235424261893,72.1,8.607556440239413e-07
resnet34,cifar100,16,123,34,0.751,0.4738689380712656,0.2771310619287344,846684879,84668.48796259877,393216,0.2153230996770191,11.314811988246706,0.3625,76201.6391663389,3357999999.9999995,2.269256675590795e-05,84668,730000000,112.51437530537942,0.0,4,47.38689380712656,75.1,3.0538961334436123e-07
vgg16,mnist,8,123,16,0.995,0.4933067316762303,0.5016932683237696,90152327,9015.23270079601,196608,0.0458538447102661,3.710564487909029,0.23125,8113.70943071641,1426000000.0,5.689838310460315e-06,9015,310000000,146.96952953698002,0.0,1,49.33067316762303,99.5,3.2612620289296315e-08
vgg9,mnist,32,7,9,0.993,0.8097682753721707,0.1832317246278293,230265206,23026.520676400945,98304,0.2342378812296645,7.529146384647671,0.11875,20723.86860876085,552000000.0,3.754324023326241e-05,23026,120000000,125.25679357271122,0.0,1,80.97682753721706,99.3,2.748140327104902e-07
resnet18,mnist,2,123,18,0.995,0.1631572663024998,0.8318427336975002,21432082,2143.2082445659944,262144,0.0081756906302108,1.0183401947361808,0.2625,1928.887420109395,2576000000.0,7.48791700353026e-07,2143,560000000,177.76242254013096,0.0,1,16.31572663024998,99.5,3.0609446442779444e-09
resnet18,fashion_mnist,64,123,18,0.941,0.9141294555976274,0.0268705444023725,933402457,93340.24571659596,262144,0.3560647801078642,32.586886231557784,0.2625,84006.22114493635,2576000000.0,3.2611110692910076e-05,93340,560000000,88.13089483558042,0.0,2,91.41294555976273,94.1,1.8143231184287888e-07
resnet34,tiny_imagenet,32,42,34,0.641,0.5008252866212206,0.1401747133787794,2477751713,247775.17131314863,393216,0.6301248456653561,22.977862561110655,0.3625,222997.6541818338,3357999999.9999995,6.640787795766344e-05,247775,730000000,184.15674026583608,0.0,5,50.08252866212206,64.1,1.3076641827823896e-06
vgg9,mnist,1,7,9,0.993,0.05,0.943,7195787,719.5787711375295,98304,0.007319933788427,0.2352858245202397,0.11875,647.6208940237766,552000000.0,1.1732262572894503e-06,719,120000000,99.0458414908341,0.0,1,5.0,99.3,8.587938522202819e-09
vgg11,cifar100,8,123,11,0.692,0.3199765951091833,0.3720234048908166,218209363,21820.93635417505,131072,0.1664805324872974,2.3931948811411594,0.15,19638.842718757547,736000000.0,2.6683210215703187e-05,21820,160000000,146.96952953698002,0.0,4,31.997659510918332,69.19999999999999,5.552793806475951e-07
vgg9,cifar10,2,7,9,0.895,0.1448399070708754,0.7501600929291246,31887322,3188.732280778634,98304,0.0324374621661238,0.4705716490404794,0.11875,2869.859052700771,552000000.0,5.199020023008643e-06,3188,120000000,180.5373805955127,0.0,3,14.48399070708754,89.5,8.432150764863147e-08
resnet18,mnist,8,7,18,0.995,0.4902884084771241,0.5047115915228759,80291512,8029.15126042263,262144,0.0306287813584237,4.249113768114478,0.2625,7226.236134380367,2576000000.0,2.8052158906756084e-06,8029,560000000,153.91150519477287,0.0,1,49.02884084771241,99.5,1.0740043022334887e-08
vgg16,cifar10,8,42,16,0.931,0.4425983739430365,0.4884016260569635,211934968,21193.496824798553,196608,0.1077956991821215,3.617202895712772,0.23125,19074.1471423187,1426000000.0,1.3375979763196844e-05,21193,310000000,168.11340378299354,0.0,3,44.25983739430365,93.10000000000001,1.8023413635246406e-07
resnet34,mnist,32,7,34,0.996,0.8181535356865967,0.1778464643134033,505017202,50501.72025610416,393216,0.1284325161135461,22.356502040130028,0.3625,45451.54823049375,3357999999.9999995,1.3535303225281046e-05,50501,730000000,125.25679357271122,0.0,1,81.81535356865966,99.6,5.432415779945754e-08
vgg9,cifar100,4,123,9,0.641,0.1967832068060503,0.4442167931939497,100054093,10005.40938978949,98304,0.1017802875751697,0.9789790723182004,0.11875,9004.868450810542,552000000.0,1.631316748335243e-05,10005,120000000,59.36998516000598,0.0,4,19.67832068060503,64.1,4.150897194293798e-07
resnet34,fashion_mnist,128,42,34,0.945,0.914713468001996,0.030286531998004,2988175023,298817.50230702927,393216,0.7599322059810111,91.91145024444262,0.3625,268935.75207632635,3357999999.9999995,8.008807387621393e-05,298817,730000000,168.11277531542083,0.0,2,91.4713468001996,94.5,4.754805207306363e-07
resnet18,cifar100,128,7,18,0.731,0.6872692820934845,0.0437307179065155,4497245380,449724.5380244533,262144,1.7155629654863482,67.98582028983165,0.2625,404752.0842220079,2576000000.0,0.0001571242562973,449724,560000000,132.23486097333057,0.0,4,68.72692820934844,73.1,2.1059105865886067e-06
vgg9,cifar100,32,123,9,0.641,0.4916432068060504,0.1493567931939496,800432751,80043.27511831593,98304,0.8142423006013583,7.831832578545603,0.11875,72038.94760648433,552000000.0,0.0001305053398668,80043,120000000,96.72197418224766,0.0,4,49.16432068060504,64.1,3.320717755435038e-06
vgg11,fashion_mnist,4,7,11,0.934,0.297633772248998,0.636366227751002,48970016,4897.00164253491,131072,0.0373611575510781,1.2389135919459755,0.15,4407.30147828142,736000000.0,5.9881813563606245e-06,4897,160000000,69.28553041537994,0.0,2,29.763377224899802,93.4,5.593134677485449e-08
vgg16,fashion_mnist,32,123,16,0.939,0.7552019257141899,0.18379807428581,534923617,53492.36178269894,196608,0.2720762216323799,14.842257951636116,0.23125,48143.12560442905,1426000000.0,3.376095764686469e-05,53492,310000000,96.72197418224766,0.0,2,75.52019257141899,93.89999999999999,2.870485561015546e-07
vgg9,tiny_imagenet,4,42,9,0.498,0.1487788225533667,0.3492211774466333,139947934,13994.793466007914,98304,0.142362400980712,0.959830751549041,0.11875,12595.314119407123,552000000.0,2.281759804240421e-05,13994,120000000,185.8406415035468,0.0,5,14.877882255336669,49.8,8.120920104823644e-07
resnet18,tiny_imagenet,2,7,18,0.612,0.0986281507986367,0.5133718492013633,107710143,10771.014388398817,262144,0.0410881591354324,1.0622784420286195,0.2625,9693.912949558931,2576000000.0,3.7631649648908904e-06,10771,560000000,180.5373805955127,0.0,5,9.862815079863669,61.199999999999996,7.73107604651606e-08
vgg9,tiny_imagenet,8,7,9,0.498,0.2286438442845665,0.2693561557154335,279573332,27957.333276786143,98304,0.2843967008136611,1.8822865961619175,0.11875,25161.59994910753,552000000.0,4.558260860345567e-05,27957,120000000,153.91150519477287,0.0,5,22.86438442845665,49.8,1.6204429376628998e-06
vgg11,mnist,128,42,11,0.994,0.9746155977860236,0.0193844022139764,1054701413,105470.14130884004,131072,0.804673319311829,37.686056297453085,0.15,94923.12717795603,736000000.0,0.0001289716401874,105470,160000000,168.11277531542083,0.0,1,97.46155977860236,99.4,8.107815453649879e-07
vgg16,cifar100,2,7,16,0.721,0.1223221910565513,0.5986778089434486,77698792,7769.879291832287,196608,0.0395196497183852,0.933289950374956,0.23125,6992.8913626490585,1426000000.0,4.9038508854481476e-06,7769,310000000,180.5373805955127,0.0,4,12.23221910565513,72.1,9.689923463205208e-08
resnet34,fashion_mnist,16,42,34,0.945,0.6091634680019958,0.3358365319980041,373521877,37352.18778837866,393216,0.0949915257476263,11.488931280555327,0.3625,33616.96900954079,3357999999.9999995,1.001100923452674e-05,37352,730000000,96.35177008493672,0.0,2,60.916346800199584,94.5,5.9435065091329534e-08
resnet18,cifar10,32,7,18,0.931,0.7506616301970023,0.1803383698029977,768897565,76889.75650277309,262144,0.2933111438857005,16.996455072457913,0.2625,69200.78085249578,2576000000.0,2.6863657163235935e-05,76889,560000000,125.25679357271122,0.0,3,75.06616301970023,93.10000000000001,2.462315628594384e-07
vgg16,cifar100,2,42,16,0.721,0.1140341720317535,0.6069658279682464,75649117,7564.911758842557,196608,0.0384771309348681,0.9043007239281928,0.23125,6808.420582958302,1426000000.0,4.774488487348037e-06,7564,310000000,68.38482645108074,0.0,4,11.403417203175351,72.1,9.185430933735551e-08
resnet18,cifar100,1,7,18,0.731,0.05,0.6809999999999999,35134729,3513.472953316041,262144,0.013402835667862,0.5311392210143098,0.2625,3162.125657984437,2576000000.0,1.2275332523231511e-06,3513,560000000,99.0458414908341,0.0,4,5.0,73.1,1.645242645772349e-08
vgg16,tiny_imagenet,32,42,16,0.561,0.4167197547497431,0.1442802452502569,1696975559,169697.5559337313,196608,0.8631264034715337,14.468811582851089,0.23125,152727.80034035817,1426000000.0,0.0001071022442779,169697,310000000,184.15674026583608,0.0,5,41.67197547497431,56.10000000000001,2.8888367158549227e-06
vgg16,cifar100,2,123,16,0.721,0.1142585424261893,0.6067414575738106,81874572,8187.457235028763,196608,0.0416435609691811,0.9276411219772572,0.23125,7368.711511525887,1426000000.0,5.167399376946625e-06,8187,310000000,177.76242254013096,0.0,4,11.42585424261893,72.1,1.0759445550299266e-07
vgg11,mnist,16,7,11,0.994,0.6434551897973736,0.3505448102026264,129595846,12959.584675784956,131072,0.098873784452705,4.955654367783902,0.15,11663.62620820646,736000000.0,1.584731821767182e-05,12959,160000000,154.08996209860464,0.0,1,64.34551897973736,99.4,9.793027035046936e-08
resnet18,cifar10,64,123,18,0.931,0.904093150793816,0.026906849206184,1579255925,157925.5925844257,262144,0.6024383262040165,32.586886231557784,0.2625,142133.03332598312,2576000000.0,5.517586697437233e-05,157925,560000000,88.13089483558042,0.0,3,90.4093150793816,93.10000000000001,5.193758897952554e-07
vgg11,cifar10,64,7,11,0.912,0.8725902591149234,0.0394097408850766,1210623859,121062.38598958057,131072,0.9236327056089826,19.822617471135608,0.15,108956.14739062251,736000000.0,0.0001480382437372,121062,160000000,88.0120516155954,0.0,3,87.25902591149234,91.2,2.1364525561976e-06
vgg9,fashion_mnist,128,123,9,0.928,0.8894699385612982,0.0385300614387018,1298156723,129815.67232152508,98304,1.320553307307181,31.32733031418241,0.11875,116834.10508937258,552000000.0,0.0002116559874807,129815,120000000,132.65534018039196,0.0,2,88.94699385612982,92.80000000000001,2.1836172990552205e-06
vgg16,tiny_imagenet,32,7,16,0.561,0.4238431264692211,0.1371568735307789,1855214411,185521.44116790767,196608,0.9436108457840356,14.932639205999296,0.23125,166969.2970511169,1426000000.0,0.0001170892686192,185521,310000000,125.25679357271122,0.0,5,42.38431264692211,56.10000000000001,3.4527094935652683e-06
resnet18,tiny_imagenet,128,42,18,0.612,0.5582349148328083,0.0537650851671916,6764565597,676456.5597627765,262144,2.580476988841158,68.09491822394746,0.2625,608810.9037864988,2576000000.0,0.000236339636563,676456,560000000,168.11277531542083,0.0,5,55.82349148328083,61.199999999999996,4.7646015132977736e-06
vgg9,cifar10,2,123,9,0.895,0.144310602281278,0.7506893977187219,32751206,3275.120678279104,98304,0.0333162503893951,0.4894895361591002,0.11875,2947.6086104511937,552000000.0,5.339870671107235e-06,3275,120000000,177.76242254013096,0.0,3,14.431060228127802,89.5,8.895223416279817e-08
resnet18,cifar10,2,123,18,0.931,0.1515348174604826,0.7794651825395174,49351747,4935.174768263303,262144,0.0188261976938755,1.0183401947361808,0.2625,4441.657291436973,2576000000.0,1.7242458429491354e-06,4935,560000000,177.76242254013096,0.0,3,15.15348174604826,93.10000000000001,1.623049655610173e-08
resnet18,tiny_imagenet,16,42,18,0.612,0.3705549148328083,0.2414450851671916,845570699,84557.06997034706,262144,0.3225596236051447,8.511864777993432,0.2625,76101.36297331235,2576000000.0,2.954245457038523e-05,84557,560000000,96.35177008493672,0.0,5,37.055491483280825,61.199999999999996,5.955751891622217e-07
resnet34,cifar10,16,42,34,0.941,0.6071493927208491,0.3338506072791508,582335446,58233.54462366381,393216,0.1480955622956945,11.488931280555327,0.3625,52410.19016129743,3357999999.9999995,1.5607561096276783e-05,58233,730000000,96.35177008493672,0.0,3,60.71493927208491,94.1,1.4446315853859477e-07
resnet18,mnist,16,7,18,0.995,0.6528050751437908,0.3421949248562091,160583025,16058.30252084526,262144,0.0612575627168474,8.498227536228956,0.2625,14452.472268760734,2576000000.0,5.610431781351217e-06,16058,560000000,154.08996209860464,0.0,1,65.28050751437908,99.5,2.1480086044669773e-08
vgg9,fashion_mnist,64,7,9,0.928,0.8883458794335757,0.0396541205664243,648435658,64843.56588488962,98304,0.659622862598568,15.058292769295342,0.11875,58359.20929640066,552000000.0,0.0001057232052471,64843,120000000,88.0120516155954,0.0,2,88.83458794335756,92.80000000000001,1.0896475513779655e-06
resnet18,cifar100,1,123,18,0.731,0.05,0.6809999999999999,37518025,3751.802571183916,262144,0.0143119910094601,0.5091700973680904,0.2625,3376.6223140655243,2576000000.0,1.3108005877583555e-06,3751,560000000,167.78796710583768,0.0,4,5.0,73.1,1.876016622719264e-08
vgg16,fashion_mnist,4,7,16,0.939,0.3043648538400141,0.6346351461599858,66985795,6698.579566067631,196608,0.0340707375389995,1.866579900749912,0.23125,6028.721609460868,1426000000.0,4.2277150136471725e-06,6698,310000000,69.28553041537994,0.0,2,30.43648538400141,93.89999999999999,3.6010342154915225e-08
vgg11,tiny_imagenet,4,123,11,0.531,0.1589794894283349,0.3720205105716651,164082083,16408.208354915005,131072,0.1251846950905991,1.1965974405705797,0.15,14767.387519423504,736000000.0,2.0064385216608025e-05,16408,160000000,59.36998516000598,0.0,5,15.897948942833489,53.1,6.279384863803499e-07
vgg9,cifar10,8,42,9,0.895,0.43101293231537,0.46398706768463,135437504,13543.75049132508,98304,0.1377741545748401,1.919661503098082,0.11875,12189.375442192571,552000000.0,2.2082201888030022e-05,13543,120000000,168.11340378299354,0.0,3,43.101293231537,89.5,3.802945870342842e-07
vgg16,cifar10,64,42,16,0.931,0.8894783739430365,0.0415216260569635,1695479745,169547.97459838842,196608,0.8623655934569724,28.937623165702178,0.23125,152593.1771385496,1426000000.0,0.0001070078381055,169547,310000000,197.3611783195003,0.0,3,88.94783739430365,93.10000000000001,1.4418730908197124e-06
resnet18,cifar100,32,123,18,0.731,0.576884831615771,0.154115168384229,1200576822,120057.68227788532,262144,0.4579837123027241,16.293443115778892,0.2625,108051.91405009678,2576000000.0,4.194561880826738e-05,120057,560000000,96.72197418224766,0.0,4,57.688483161577096,73.1,6.003253192701646e-07
resnet18,fashion_mnist,8,7,18,0.941,0.4550453130489804,0.4859546869510195,126615363,12661.53634443447,262144,0.0482999280717257,4.249113768114478,0.2625,11395.382709991023,2576000000.0,4.423673412263596e-06,12661,560000000,153.91150519477287,0.0,2,45.50453130489804,94.1,2.670788845314215e-08
resnet18,fashion_mnist,32,42,18,0.941,0.7614682674614461,0.1795317325385538,490375669,49037.56695422892,262144,0.1870634725731999,17.023729555986865,0.2625,44133.81025880603,2576000000.0,1.7132690317859483e-05,49037,560000000,184.15674026583608,0.0,2,76.14682674614461,94.1,1.0015314204312608e-07
resnet34,mnist,32,42,34,0.996,0.8198651172062887,0.1761348827937112,498202343,49820.234351817104,393216,0.1266994078364489,22.977862561110655,0.3625,44838.21091663539,3357999999.9999995,1.335265363806891e-05,49820,730000000,184.15674026583608,0.0,1,81.98651172062887,99.6,5.286791590589177e-08
vgg11,cifar10,2,123,11,0.912,0.1423277602540213,0.7696722397459786,38138901,3813.890101912023,131072,0.029097672286316,0.5982987202852899,0.15,3432.501091720821,736000000.0,4.663724309403289e-06,3813,160000000,177.76242254013096,0.0,3,14.23277602540213,91.2,6.785176079437138e-08
vgg11,mnist,4,7,11,0.994,0.3187485231307069,0.675251476869293,32398961,3239.896168946239,131072,0.0247184461131762,1.2389135919459755,0.15,2915.906552051615,736000000.0,3.961829554417955e-06,3239,160000000,69.28553041537994,0.0,1,31.87485231307069,99.4,2.448256758761734e-08
vgg9,cifar10,64,123,9,0.895,0.8528522689479446,0.0421477310520553,1048038617,104803.86170493132,98304,1.0661200124606458,15.663665157091206,0.11875,94323.4755344382,552000000.0,0.0001708758614754,104803,120000000,88.13089483558042,0.0,3,85.28522689479446,89.5,2.8464714932095407e-06
vgg11,fashion_mnist,16,7,11,0.934,0.5996271055823313,0.3343728944176687,195880065,19588.00657013964,131072,0.1494446302043124,4.955654367783902,0.15,17629.20591312568,736000000.0,2.3952725425442495e-05,19588,160000000,154.08996209860464,0.0,2,59.962710558233134,93.4,2.2372538709941795e-07
vgg11,cifar10,2,7,11,0.912,0.1429902591149234,0.7690097408850766,37831995,3783.1995621743927,131072,0.0288635220502807,0.6194567959729878,0.15,3404.8796059569536,736000000.0,4.626195116789339e-06,3783,160000000,180.5373805955127,0.0,3,14.299025911492341,91.2,6.6764142381175e-08
resnet34,tiny_imagenet,64,123,34,0.641,0.5930408301915832,0.0479591698084168,4877288785,487728.8785928088,393216,1.240358679689557,45.259247952986826,0.3625,438955.9907335279,3357999999.9999995,0.0001307194731189,487728,730000000,88.13089483558042,0.0,5,59.30408301915831,64.1,2.533422391993282e-06
vgg9,cifar100,2,7,9,0.641,0.0971567673139037,0.5438432326860964,47836246,4783.624697387017,98304,0.0486615468077292,0.4705716490404794,0.11875,4305.262227648315,552000000.0,7.79938809356579e-06,4783,120000000,180.5373805955127,0.0,4,9.71567673139037,64.1,1.897651443933489e-07
resnet18,cifar10,1,7,18,0.931,0.05,0.881,24028048,2402.804890711659,262144,0.0091659732464281,0.5311392210143098,0.2625,2162.524401640493,2576000000.0,8.394892863511231e-07,2402,560000000,99.0458414908341,0.0,3,5.0,93.10000000000001,7.69473633935745e-09
resnet34,cifar10,2,7,34,0.941,0.1495598920115188,0.7914401079884811,72122432,7212.243242165272,393216,0.0183416830499401,1.3972813775081268,0.3625,6491.018917948745,3357999999.9999995,1.9330014645469764e-06,7212,730000000,180.5373805955127,0.0,3,14.955989201151882,94.1,1.7727250098895392e-08
vgg11,fashion_mnist,64,42,11,0.934,0.9031749238136048,0.0308250761863952,774345491,77434.54916871841,131072,0.5907787259576295,18.843028148726543,0.15,69691.09425184657,736000000.0,9.468898675522631e-05,77434,160000000,197.3611783195003,0.0,2,90.31749238136048,93.4,8.740662337104916e-07
vgg16,tiny_imagenet,16,123,16,0.561,0.3467979352876394,0.2142020647123605,905137616,90513.76166947332,196608,0.4603767988559637,7.421128975818058,0.23125,81462.38550252598,1426000000.0,5.7126497547353423e-05,90513,310000000,112.51437530537942,0.0,5,34.679793528763945,56.10000000000001,1.643732129418977e-06
vgg11,tiny_imagenet,128,7,11,0.531,0.4812419077726873,0.0497580922273127,5018362569,501836.25698001945,131072,3.82870679458633,39.645234942271216,0.15,451652.6312820175,736000000.0,0.0006136584664157,501836,160000000,132.23486097333057,0.0,5,48.12419077726873,53.1,1.8355612030637047e-05
resnet34,cifar10,32,123,34,0.941,0.761598803218049,0.179401196781951,1160314432,116031.44328697745,393216,0.2950832196222367,22.629623976493413,0.3625,104428.29895827969,3357999999.9999995,3.109836181008925e-05,116031,730000000,96.72197418224766,0.0,3,76.15988032180489,94.1,2.8676889774682343e-07
vgg9,fashion_mnist,2,7,9,0.928,0.1459458794335756,0.7820541205664244,20263614,2026.3614339028009,98304,0.0206132144562052,0.4705716490404794,0.11875,1823.7252905125208,552000000.0,3.3038501639719576e-06,2026,120000000,180.5373805955127,0.0,2,14.59458794335756,92.80000000000001,3.405148598056142e-08
resnet34,tiny_imagenet,8,42,34,0.641,0.3021152866212205,0.3388847133787794,619437928,61943.792828287165,393216,0.157531211416339,5.744465640277664,0.3625,55749.41354545845,3357999999.9999995,1.660196948941586e-05,61943,730000000,168.11340378299354,0.0,5,30.21152866212205,64.1,3.2691604569559745e-07
vgg9,cifar100,1,123,9,0.641,0.05,0.591,25013523,2501.3523474473727,98304,0.0254450718937924,0.2447447680795501,0.11875,2251.2171127026354,552000000.0,4.078291870838108e-06,2501,120000000,167.78796710583768,0.0,4,5.0,64.1,1.0377242985734494e-07
vgg11,mnist,32,42,11,0.994,0.8122622644526903,0.1817377355473096,263675353,26367.53532721001,131072,0.2011683298279572,9.421514074363271,0.15,23730.781794489012,736000000.0,3.224291004686007e-05,26367,160000000,184.15674026583608,0.0,1,81.22622644526903,99.4,2.0269538634124697e-07
vgg9,tiny_imagenet,1,42,9,0.498,0.05,0.448,34986983,3498.6983665019784,98304,0.035590600245178,0.2399576878872602,0.11875,3148.828529851781,552000000.0,5.704399510601052e-06,3498,120000000,147.8448894051366,0.0,5,5.0,49.8,2.030230026205911e-07
vgg16,mnist,4,123,16,0.995,0.3307900650095637,0.6642099349904362,45076163,4507.616350398005,196608,0.022926922355133,1.8552822439545145,0.23125,4056.854715358205,1426000000.0,2.8449191552301577e-06,4507,310000000,59.36998516000598,0.0,1,33.07900650095637,99.5,1.6306310144648157e-08
vgg16,cifar10,128,42,16,0.931,0.8894783739430365,0.0415216260569635,3390959491,339095.94919677684,196608,1.7247311869139448,57.87524633140435,0.23125,305186.3542770992,1426000000.0,0.0002140156762111,339095,310000000,168.11277531542083,0.0,3,88.94783739430365,93.10000000000001,2.883746181639425e-06
resnet18,tiny_imagenet,4,7,18,0.612,0.1924681507986367,0.4195318492013633,215420287,21542.02877679763,262144,0.0821763182708649,2.124556884057239,0.2625,19387.825899117863,2576000000.0,7.526329929781781e-06,21542,560000000,69.28553041537994,0.0,5,19.24681507986367,61.199999999999996,1.5462152093032111e-07
vgg11,cifar100,4,123,11,0.692,0.2127165951091833,0.4792834048908165,109104681,10910.468177087523,131072,0.0832402662436487,1.1965974405705797,0.15,9819.421359378774,736000000.0,1.3341605107851594e-05,10910,160000000,59.36998516000598,0.0,4,21.27165951091833,69.19999999999999,2.776396903237975e-07
vgg11,fashion_mnist,2,7,11,0.934,0.1466371055823313,0.7873628944176687,24485008,2448.500821267455,131072,0.018680578775539,0.6194567959729878,0.15,2203.65073914071,736000000.0,2.9940906781803123e-06,2448,160000000,180.5373805955127,0.0,2,14.66371055823313,93.4,2.7965673387427244e-08
vgg9,tiny_imagenet,32,42,9,0.498,0.3703888225533667,0.1276111774466333,1119583477,111958.34772806332,98304,1.138899207845696,7.678646012392328,0.11875,100762.512955257,552000000.0,0.0001825407843392,111958,120000000,184.15674026583608,0.0,5,37.03888225533667,49.8,6.496736083858917e-06
resnet34,mnist,128,42,34,0.996,0.9842051172062888,0.0117948827937113,1992809374,199280.9374072684,393216,0.5067976313457957,91.91145024444262,0.3625,179352.84366654156,3357999999.9999995,5.341061455227564e-05,199280,730000000,168.11277531542083,0.0,1,98.42051172062888,99.6,2.1147166362356702e-07
vgg11,fashion_mnist,2,123,11,0.934,0.1480699923535843,0.7859300076464157,25005738,2500.5738530830963,131072,0.0190778644796989,0.5982987202852899,0.15,2250.516467774786,736000000.0,3.057766939911395e-06,2500,160000000,177.76242254013096,0.0,2,14.80699923535843,93.4,2.916783164506663e-08
vgg16,fashion_mnist,1,42,16,0.939,0.05,0.8889999999999999,16503992,1650.399255698556,196608,0.0083943647038704,0.4521503619640964,0.23125,1485.3593301287003,1426000000.0,1.0416264587157786e-06,1650,310000000,147.8448894051366,0.0,2,5.0,93.89999999999999,8.743792379661277e-09
vgg16,mnist,32,123,16,0.995,0.8183400650095638,0.1766599349904362,360609308,36060.93080318404,196608,0.1834153788410646,14.842257951636116,0.23125,32454.83772286564,1426000000.0,2.275935324184126e-05,36060,310000000,96.72197418224766,0.0,1,81.83400650095638,99.5,1.3045048115718526e-07
vgg16,cifar100,4,7,16,0.721,0.2340771910565514,0.4869228089434486,155397585,15539.758583664574,196608,0.0790392994367705,1.866579900749912,0.23125,13985.782725298115,1426000000.0,9.807701770896297e-06,15539,310000000,69.28553041537994,0.0,4,23.40771910565514,72.1,1.9379846926410416e-07
vgg9,fashion_mnist,16,123,9,0.928,0.5925099385612982,0.3354900614387018,162269590,16226.959040190635,98304,0.1650691634133975,3.9159162892728014,0.11875,14604.263136171572,552000000.0,2.6456998435093427e-05,16226,120000000,112.51437530537942,0.0,2,59.25099385612982,92.80000000000001,2.7295216238190257e-07
resnet18,cifar100,8,123,18,0.731,0.3478381649491044,0.3831618350508955,300144205,30014.420569471327,262144,0.114495928075681,4.073360778944723,0.2625,27012.97851252419,2576000000.0,1.0486404702066846e-05,30014,560000000,146.96952953698002,0.0,4,34.78381649491044,73.1,1.5008132981754112e-07
vgg11,cifar10,64,42,11,0.912,0.8732953965262229,0.0387046034737771,1201328925,120132.8925961531,131072,0.916541233796334,18.843028148726543,0.15,108119.6033365378,736000000.0,0.0001469016349681,120132,160000000,197.3611783195003,0.0,3,87.32953965262229,91.2,2.103771965005957e-06
vgg9,fashion_mnist,16,42,9,0.928,0.588343048829831,0.339656951170169,157855792,15785.57926371365,98304,0.1605792161429204,3.839323006196164,0.11875,14207.021337342285,552000000.0,2.5737357495185294e-05,15785,120000000,96.35177008493672,0.0,2,58.834304882983105,92.80000000000001,2.583052932604358e-07
vgg11,tiny_imagenet,2,42,11,0.531,0.0752531894685944,0.4557468105314056,75528158,7552.815857371054,131072,0.057623411997765,0.5888446296477045,0.15,6797.534271633949,736000000.0,9.235780260372211e-06,7552,160000000,68.38482645108074,0.0,5,7.52531894685944,53.1,2.660985855321267e-07
vgg11,cifar100,128,7,11,0.692,0.6470916615878727,0.0449083384121272,3675871440,367587.1440923062,131072,2.8044673468956467,39.645234942271216,0.15,330828.4296830756,736000000.0,0.0004494951490259,367587,160000000,132.23486097333057,0.0,4,64.70916615878727,69.19999999999999,9.84839428149359e-06
vgg16,cifar10,2,123,16,0.931,0.1525808299499352,0.7784191700500648,53849416,5384.941651789268,196608,0.0273892295928409,0.9276411219772572,0.23125,4846.447486610341,1426000000.0,3.398630776024082e-06,5384,310000000,177.76242254013096,0.0,3,15.258082994993519,93.10000000000001,4.654293931290935e-08
resnet34,fashion_mnist,1,7,34,0.945,0.05,0.8949999999999999,22056219,2205.6219854260794,393216,0.0056091867712048,0.6986406887540634,0.3625,1985.0597868834716,3357999999.9999995,5.91143474354816e-07,2205,730000000,99.0458414908341,0.0,2,5.0,94.5,3.3158341562350966e-09
vgg16,mnist,128,7,16,0.995,0.9770609212071364,0.0179390787928636,1436060622,143606.062249661,196608,0.7304182039879404,59.73055682399718,0.23125,129245.4560246949,1426000000.0,9.06349621491549e-05,143606,310000000,132.23486097333057,0.0,1,97.70609212071363,99.5,5.171986427460991e-07
vgg9,fashion_mnist,32,7,9,0.928,0.7398658794335756,0.1881341205664244,324217829,32421.78294244481,98304,0.329811431299284,7.529146384647671,0.11875,29179.60464820033,552000000.0,5.286160262355132e-05,32421,120000000,125.25679357271122,0.0,2,73.98658794335756,92.80000000000001,5.448237756889828e-07
vgg16,cifar10,16,7,16,0.931,0.5926171926053206,0.3383828073946794,419672996,41967.299665416176,196608,0.2134567243724374,7.466319602999648,0.23125,37770.56969887456,1426000000.0,2.6487075525157477e-05,41967,310000000,154.08996209860464,0.0,3,59.26171926053206,93.10000000000001,3.5336527373784203e-07
